date,year,NDVI,NDWI,EVI,total_mangrove_area_ha,total_carbon_stock_tonnes,total_CO2_absorption_tonnes_per_year
2022-02-01,2022,0.4332662592388458,-0.37508058625739554,459063765.12733424,389649.63237262657,174173385.6705641,3896496.3237262657
2022-02-08,2022,0.4360279170597436,-0.38599905798346257,0.44730196357910107,457277.72133938805,204403141.43870646,4572777.21339388
2022-02-15,2022,0.43719727566139804,-0.3860366299310412,0.44081591577569396,480636.23608089087,214844397.52815822,4806362.360808909
2022-02-22,2022,0.43778765432919237,-0.38892144329762274,0.44171470686080605,504433.7848911943,225481901.84636387,5044337.848911943
2022-03-01,2022,0.44012334004814957,-0.39753587198311957,0.42993006020051333,506973.73840916116,226617261.06889504,5069737.384091612
2022-03-08,2022,0.4319726924545186,-0.3881637970428985,0.4302190160258244,498656.40229157667,222899411.82433477,4986564.022915767
2022-03-15,2022,0.4169648033495225,-0.3660374854428886,0.4473341752396034,475782.0600857556,212674580.85833275,4757820.600857556
2022-03-22,2022,0.3772115703739986,-0.3301017010332027,553337377.3425224,232073.88299641118,103737025.69939579,2320738.8299641116
2022-03-29,2022,0.3705003324420978,-0.31613481417212974,0.5001786671919485,253496.8447020448,113313089.58181402,2534968.447020448
2022-04-05,2022,0.38310223231037066,-0.3304879664647206,0.4923877193733171,270861.7581917615,121075205.91171739,2708617.581917615
2022-04-12,2022,0.41182645755398756,-0.3773250241377091,0.41545210940486893,426981.5836227014,190860767.87934753,4269815.836227014
2022-04-19,2022,0.4111792895550511,-0.3763421481282193,0.41557302863675755,416884.74226329254,186347479.79169178,4168847.422632925
2022-04-26,2022,0.3926782175570597,-0.33928294762199895,0.4871628258302404,158341.38446377765,70778598.8553086,1583413.8446377765
2022-05-03,2022,0.3834200739554841,-0.3352729442412908,0.4697113665458615,211852.66557743397,94698141.51311299,2118526.6557743396
2022-05-10,2022,0.3893316584975875,-0.34175049048035866,0.4571343362703931,207411.33466054648,92712866.59326428,2074113.3466054648
2022-05-17,2022,0.36708485694261594,-0.308084004629304,0.47261241602452736,122147.16760635225,54599783.92003945,1221471.6760635225
2022-05-24,2022,0.3673813253289702,-0.308142728990148,0.4737910555030976,121845.67268502654,54465015.69020686,1218456.7268502654
2022-05-31,2022,0.39332350661679794,-0.31048570386274943,0.8673826131403325,5587.869200977786,2497777.5328370705,55878.692009777864
2022-06-21,2022,0.42493184654343247,-0.3357000847232681,0.6045946472259727,8423.151419708265,3765148.6846095948,84231.51419708265
2022-06-28,2022,0.47161925110394504,-0.38515116904391156,0.5747443670859945,47646.15526911907,21297831.405296225,476461.55269119074
2022-07-05,2022,0.45740381088880727,-0.37505156515229926,0.5486230035902344,62655.47700430373,28006998.220923766,626554.7700430372
2022-07-12,2022,0.41208041809640067,-0.3416572194356597,0.48239845396474323,16794.91863382624,7507328.62932033,167949.1863382624
2022-07-19,2022,0.4646990029924381,-0.38664846958591464,0.5490318292265574,189715.95220009764,84803030.63344365,1897159.5220009764
2022-07-26,2022,0.4646990029924381,-0.38664846958591464,0.5490318292265574,189715.95220009758,84803030.63344362,1897159.522000976
2022-08-02,2022,0.3681913915488796,-0.3082747751749522,0.5103258759424174,220.30622262573215,98476.88151370228,2203.0622262573215
2022-08-09,2022,0.3719553674478407,-0.3167939444970545,0.46311194091457264,4271.425796759997,1909327.3311517187,42714.25796759997
2022-08-16,2022,0.4145493918138348,-0.34228115467195974,0.5595389635087867,18534.80949744278,8285059.845356923,185348.0949744278
2022-08-23,2022,0.45316295322494554,-0.38173628555072187,0.5191405391136984,340527.60357042134,152215838.79597834,3405276.035704213
2022-08-30,2022,0.44825441575896824,-0.37606291633817757,0.520317053004315,362052.6266793812,161837524.1256834,3620526.2667938117
2022-09-06,2022,0.47200842133147775,-0.3914329440896648,0.5423018682074922,212643.73891675737,95051751.29579054,2126437.389167574
2022-09-13,2022,0.4348635549146201,-0.3603127399558757,-410496844.8389567,265306.64451483794,118592070.09813257,2653066.4451483795
2022-09-20,2022,0.4348635549146199,-0.36031273995587565,-410496844.83895665,265306.6445148379,118592070.09813254,2653066.4451483786
2022-09-27,2022,0.49541317965680753,-0.41604325020091615,0.5875731553309669,251480.6466220053,112411849.04003637,2514806.466220053
2022-10-04,2022,0.47976347763184374,-0.4103964773791249,0.5335261185322038,514522.27885060414,229991458.64622006,5145222.788506041
2022-10-11,2022,0.47742756084799065,-0.4120416109388216,0.5188686912789865,592264.0725461763,264742040.4281408,5922640.725461762
2022-10-18,2022,0.4678108240081104,-0.4063588754956095,0.5155522523528432,593305.8510434548,265207715.4164243,5933058.510434548
2022-10-25,2022,0.4589929889407382,-0.40098127848869813,0.5072626435205602,596141.1972236985,266475115.1589932,5961411.972236985
2022-11-01,2022,0.4395287040206678,-0.39069546002605815,0.47609504492439986,604153.0061302299,270056393.7402128,6041530.061302299
